"","seqnames","start","end","width","strand","Conc","Conc_MSH2","Conc_KO","Fold","p.value","FDR"
"194","18",71115208,71115708,501,"*",5.80286955993501,6.64998880868241,3.48881645110272,3.02273289193652,1.85220847217065e-21,1.63221575250181e-18
"195","3",117524835,117525335,501,"*",6.46505767875871,7.1996774085052,4.8917676223379,2.26199460531383,1.92895477999323e-21,1.69026124839375e-18
"196","3",88957694,88958194,501,"*",6.14665961233157,6.90603643613157,4.44410097828104,2.41357503677315,1.93785142950418e-21,1.69026124839375e-18
"197","11",56911202,56911702,501,"*",5.69685798285843,6.54812767023584,3.34513588522096,2.9931494614089,2.25661030550048e-21,1.95830245993783e-18
"198","18",52325921,52326421,501,"*",6.58128819030148,7.30163100494768,5.07668256122493,2.22504170459733,3.11947313057033e-21,2.69342872452546e-18
"199","1",157135542,157136042,501,"*",5.79879105350779,3.4341293289917,6.65145893841754,-3.04212815347525,3.47854274223924e-21,2.98836537752631e-18
"200","3",75180712,75181212,501,"*",6.30064190248624,7.0695790726463,4.54424285267272,2.42028257013014,3.62057966682033e-21,3.09483529340135e-18
"201","11",39541889,39542389,501,"*",5.66043630802142,6.54703946048742,2.93479530879901,3.2751993988188,3.76434364244936e-21,3.20171472848686e-18
"202","3",140223585,140224085,501,"*",6.94355665567649,7.60095485993258,5.70148236314767,1.86839724012483,3.93589112640373e-21,3.33104987716697e-18
"203","8",69582684,69583184,501,"*",6.94967607810241,7.60688089156341,5.70832305300528,1.87612984301575,3.99636813985699e-21,3.36557194312153e-18
"204","1",177477819,177478319,501,"*",5.48630303611055,6.36358680367756,2.87001145051579,3.24258001120015,4.81837620493976e-21,4.03794097668672e-18
"205","1",165539242,165539742,501,"*",7.83476168846161,8.42982860842634,6.80401674324014,1.58818987358159,4.84489072017369e-21,4.04035525726563e-18
"206","13",111280640,111281140,501,"*",6.03488059060657,6.80481746767599,4.27271263905709,2.45190573136907,4.91027388833724e-21,4.07500292913766e-18
"207","X",69502373,69502873,501,"*",6.23991172395417,7.00909915273687,4.48207107128359,2.4202413006595,5.63837980409727e-21,4.65664799298967e-18
"208","4",16693240,16693740,501,"*",6.53592133275471,7.24852585472026,5.06695117038376,2.09014403885777,5.99432432774408e-21,4.92681585780035e-18
"209","X",152639996,152640496,501,"*",5.46961117940635,6.42089713174585,1.55703799081491,4.26817693304191,6.36119901026692e-21,5.20333904496274e-18
"210","3",133258312,133258812,501,"*",6.58374935309496,7.29572486647348,5.11762923938191,2.1368595357278,6.65481219876612e-21,5.4175875422698e-18
"211","11",38543265,38543765,501,"*",6.28218103667264,7.02532525439887,4.6659221559086,2.31893682196298,6.70450818133958e-21,5.43217682305901e-18
"212","10",109743336,109743836,501,"*",6.11313965326141,6.89034758756392,4.30818027532195,2.52947687258394,6.96552416722035e-21,5.59930207877989e-18
"213","3",117393072,117393572,501,"*",5.6534752341,6.49226531389139,3.4118668336223,2.95592680502518,6.97628272897505e-21,5.59930207877989e-18
"214","18",52160624,52161124,501,"*",7.01759493831167,7.67863338076907,5.76185812557332,1.86127012078532,7.95978699545262e-21,6.3588283419093e-18
"215","4",16583878,16584378,501,"*",6.40674633634105,7.11967307982761,4.93631351663155,2.09692432616743,8.03183330183819e-21,6.38654026797978e-18
"216","5",109873640,109874140,501,"*",5.80374702429504,3.303609286979,6.67025164894642,-3.16737581608254,8.75115725742937e-21,6.92629788155375e-18
"217","3",89114492,89114992,501,"*",6.73286581448674,7.44438410040179,5.26881310022238,2.13749048698464,8.88606141004069e-21,7.00066030662551e-18
"218","12",124077706,124078206,501,"*",5.90304420922555,3.82586806413788,6.72109484565838,-2.75454316557309,9.28383402010809e-21,7.28048484591578e-18
"219","5",83368272,83368772,501,"*",7.0190793574048,7.68440650325355,5.74703340734819,1.88871924204803,9.44030437544827e-21,7.36938609779856e-18
"220","6",130453192,130453692,501,"*",5.73771489626667,6.55387029086652,3.67456098620769,2.7527287823869,9.83949456756109e-21,7.64609232855049e-18
"221","11",70545057,70545557,501,"*",8.43510720564986,8.97816003201499,7.55399190794813,1.3891285708215,1.03874656038462e-20,8.03538617512371e-18
"222","X",50838820,50839320,501,"*",5.41833064089728,6.3315919477522,2.31923172206791,3.64534240950009,1.05929736495408e-20,8.15744859990179e-18
"223","10",99345264,99345764,501,"*",7.29437834325252,7.93603064338168,6.1095769298774,1.77947848805986,1.4769526075588e-20,1.13227293221093e-17
"224","2",106983254,106983754,501,"*",5.47093211032198,6.42443436958572,1.49228373813345,4.36046587509838,1.53691638321706e-20,1.17298281715189e-17
"225","10",25746912,25747412,501,"*",6.37783009873512,7.08348682558705,4.93996498642987,2.07391158657308,1.78377974431744e-20,1.35164529514013e-17
"226","1",166379416,166379916,501,"*",5.85918178070678,6.65480340584003,3.93874685747282,2.58135513443333,1.78682387897418e-20,1.35164529514013e-17
"227","4",16858156,16858656,501,"*",6.44786659866084,7.17434105427405,4.91424506074843,2.20139958099946,2.02140336488152e-20,1.52235716499301e-17
"228","X",73214624,73215124,501,"*",5.49761160578557,6.39868770811032,2.58212879622109,3.4167779724933,2.04137099406377e-20,1.53065220352261e-17
"229","3",117692558,117693058,501,"*",5.62256787618653,6.45955573751264,3.39611411300658,2.98340320990994,2.48703723332388e-20,1.85667646870998e-17
"230","18",75698850,75699350,501,"*",5.637833117172,6.482107341424,3.34898383510559,2.98249391257678,2.50881744009976e-20,1.86430357744422e-17
"231","16",81688137,81688637,501,"*",5.82751565413394,3.62129156536231,6.66206448873081,-2.85723887172986,2.51906390101438e-20,1.86430357744422e-17
"232","10",111247770,111248270,501,"*",6.87763818527545,7.53431428616768,5.63825470757191,1.87160778612896,2.77699899473567e-20,2.04633704371561e-17
"233","8",137865724,137866224,501,"*",6.31094314323174,7.02532355235728,4.83388913018491,2.15438752143473,2.92559809055504e-20,2.14658540070862e-17
"234","9",86550888,86551388,501,"*",6.18357010736045,6.95510461722866,4.41212633467815,2.53221896483275,2.98603969805305e-20,2.18156997734938e-17
"235","2",693055,693555,501,"*",5.56554813249742,2.5593322871669,6.47285216713111,-3.58008660034693,3.0544711094731e-20,2.22206924226937e-17
"236","X",131830472,131830972,501,"*",7.06577017239109,7.72282176117994,5.82498828722968,1.84844951600598,3.2685843726627e-20,2.36775697958335e-17
"237","11",39745352,39745852,501,"*",5.82542108408338,6.61885082729785,3.91930621335111,2.64265329547186,3.69756538524974e-20,2.66720836764357e-17
"238","2",15050303,15050803,501,"*",7.02978344384201,7.69838495132304,5.74512724542436,1.94606452602597,4.11460790751897e-20,2.95556780946903e-17
"239","12",54984557,54985057,501,"*",5.52126750696744,6.37773941387079,3.12073705059544,3.05864657041856,4.42639780721748e-20,3.15648046061186e-17
"240","1",101452974,101453474,501,"*",5.95128411756357,6.72956340399177,4.13989236805559,2.47877595787932,4.4312363887437e-20,3.15648046061186e-17
"241","X",31353018,31353518,501,"*",5.52935061109059,6.37610495659922,3.21855766815871,3.03763424796026,4.71073887644936e-20,3.34165351385904e-17
"242","2",54610696,54611196,501,"*",6.39029782974769,4.79387913616991,7.12954378620106,-2.23668155898744,7.45262438069883e-20,5.26481718543599e-17
"243","11",60370978,60371478,501,"*",6.80527150289967,7.4678760143319,5.54360618100676,1.90256835794787,7.54459411001214e-20,5.30785481423644e-17
"244","10",105347413,105347913,501,"*",5.90446388151925,6.68373437872971,4.08709099406528,2.49291184175586,7.69792565747468e-20,5.36187592359953e-17
"245","12",79983394,79983894,501,"*",6.94125549777676,5.65833249505188,7.60940909938664,-1.92312679938435,7.70956304820176e-20,5.36187592359953e-17
"246","3",41158412,41158912,501,"*",6.59249485620536,5.21755779198993,7.28352016835963,-2.01485072908314,7.71547091803533e-20,5.36187592359953e-17
"247","8",49401410,49401910,501,"*",5.93521118851045,6.71845839783776,4.09354752512334,2.49183536284459,7.80425450526455e-20,5.40161838749399e-17
"248","8",69466503,69467003,501,"*",6.06080809992403,6.83571050517768,4.26957855509038,2.42239099498079,8.47227855575593e-20,5.84033789247953e-17
"249","5",167796718,167797218,501,"*",6.51328720537028,4.98106244770025,7.23946990110935,-2.16807652706088,8.52839498993217e-20,5.85541104694307e-17
"250","7",28581351,28581851,501,"*",5.75269546568356,3.44636725000933,6.59894859382895,-2.95090990166519,9.0077414761794e-20,6.15978186913871e-17
"251","2",236770089,236770589,501,"*",8.69126128111661,9.26751892179633,7.71706509168819,1.51511457885188,9.06669505989016e-20,6.17539463764423e-17
"252","8",116560013,116560513,501,"*",6.8794838691722,7.52384087360485,5.68504874691344,1.78502526490162,9.82889702646631e-20,6.6679705470263e-17
"253","14",56822155,56822655,501,"*",6.58860677780418,7.31302617069666,5.06478907565617,2.18303387705333,1.00951710157121e-19,6.82154247630081e-17
"254","10",68796583,68797083,501,"*",6.18509307029747,4.44306985235827,6.95151850088255,-2.42008256932916,1.01699577813032e-19,6.84502221407885e-17
"255","5",18000675,18001175,501,"*",6.09664702440961,6.86276527746476,4.35637042706441,2.44272255742324,1.04396998233395e-19,6.99902040156266e-17
"256","4",16898377,16898877,501,"*",7.03701801601652,7.71108742434961,5.73098978186955,1.94440823973893,1.08096731197413e-19,7.21875037970599e-17
"257","3",89697248,89697748,501,"*",5.91206628492751,6.7005098219462,4.03792872221441,2.60068184649519,1.62878324679388e-19,1.08347675605209e-16
"258","12",54892021,54892521,501,"*",5.95868076312086,6.71433279580379,4.27647337759579,2.35316027846027,1.69292943493726e-19,1.1186191019634e-16
"259","3",89360163,89360663,501,"*",6.83533596613791,7.48448004903037,5.62364574627368,1.85404313494815,1.69469897523673e-19,1.1186191019634e-16
"260","10",108735191,108735691,501,"*",6.84421269947156,7.76629789898056,3.59470546628488,3.79105971740993,1.72849517161175e-19,1.13653875980155e-16
"261","18",52617879,52618379,501,"*",5.48143758741889,6.33273200844873,3.12948770596562,3.04152538329044,1.80321999466119e-19,1.18112982316968e-16
"262","1",50124019,50124519,501,"*",6.35367459653334,7.04968567286744,4.95767232203409,2.0621701912006,1.88568469228212e-19,1.23043085352354e-16
"263","14",53509361,53509861,501,"*",6.08714754888362,4.36812253960986,6.84949302000294,-2.41150056067556,2.05659828225594e-19,1.33685144158902e-16
"264","10",75653687,75654187,501,"*",5.64081099920066,6.46250526809413,3.53623483973723,2.76376523577402,2.39462962293448e-19,1.55068595105164e-16
"265","10",37710765,37711265,501,"*",7.93596856061141,8.52256310062049,6.93106133601921,1.54631415738077,2.46642937394405e-19,1.59115408645557e-16
"266","1",20323072,20323572,501,"*",7.11284069299173,6.01799791511391,7.72808074556198,-1.67741387136603,2.99624865158145e-19,1.92568675555286e-16
"267","10",14555915,14556415,501,"*",7.00942632223784,5.8212110558847,7.65203972342951,-1.77612540487785,3.0757881662033e-19,1.96940297122765e-16
"268","3",136263152,136263652,501,"*",7.39889942736467,7.98257889940242,6.40274168139075,1.54050016846123,3.13772579962835e-19,2.00156465392859e-16
"269","1",182119563,182120063,501,"*",6.88019160689899,7.54211483098381,5.6211091511823,1.84665411329786,3.49749873845794e-19,2.22277096404941e-16
"270","11",89491152,89491652,501,"*",5.50549578042196,6.35892302855848,3.13375228198648,3.09192839508276,3.80906708396916e-19,2.41181663163407e-16
"271","10",111550992,111551492,501,"*",5.77644974694021,6.56753517950627,3.88547139458703,2.5762949967777,3.90463870135746e-19,2.46320746533826e-16
"272","1",162218951,162219451,501,"*",5.78706322231027,3.73746530064674,6.60136639312964,-2.70951455676552,4.16905096084314e-19,2.62034049324934e-16
"273","3",133423447,133423947,501,"*",6.86154987463379,7.54032385680425,5.53681004991199,1.95059971975265,4.41376817608243e-19,2.75796803708134e-16
"274","3",158097981,158098481,501,"*",5.49475334927611,2.73064151067898,6.38445744220501,-3.42360271045688,4.42028593081509e-19,2.75796803708134e-16
"275","X",48255014,48255514,501,"*",5.83444562085143,0.976892692726706,6.80934712880736,-4.71514552209287,4.48603664165972e-19,2.78881400794495e-16
"276","3",51198450,51198950,501,"*",5.84620308808104,6.63700605035104,3.95703623945664,2.56346549715397,4.92288446503101e-19,3.04929884917671e-16
"277","10",121792195,121792695,501,"*",5.52061716261531,2.91956283701656,6.3965403124187,-3.20047820674375,5.13981579365354e-19,3.17217555397625e-16
"278","19",51339599,51340099,501,"*",8.40217645626741,8.96173545784152,7.47580851355399,1.46005406889197,5.38275539113673e-19,3.31016221639551e-16
"279","19",49339188,49339688,501,"*",5.80918793150648,6.63857205244799,3.64477807271046,2.77686562033897,5.47150098281551e-19,3.35267693555618e-16
"280","13",55605923,55606423,501,"*",5.35435409683582,6.25749301359846,2.40948908439303,3.35801523197445,7.01045801298232e-19,4.28033528922654e-16
"281","11",100889057,100889557,501,"*",5.60065687499105,3.10785056301461,6.46644874621719,-3.12951109568418,7.43749049024061e-19,4.52490569121193e-16
"282","X",31499052,31499552,501,"*",5.35283493241863,6.25899696927169,2.36371939227345,3.60600772361159,7.55155535732743e-19,4.57800993183682e-16
"283","3",117165700,117166200,501,"*",5.29635086264861,6.17787775843667,2.63138476731437,3.26139559317397,8.2661982002951e-19,4.99354315168216e-16
"284","7",134891244,134891744,501,"*",7.21258473085214,7.81606540316069,6.15555984404333,1.61723262356782,8.48854163351679e-19,5.10980317106607e-16
"285","15",71114775,71115275,501,"*",7.94241627173795,7.07947458514762,8.47863800893197,-1.37069896199104,1.09116002574946e-18,6.54535212919564e-16
"286","20",2314983,2315483,501,"*",7.42726893526568,6.47921944660744,7.99449040223708,-1.48712023841297,1.10305125441531e-18,6.59354672560605e-16
"287","3",140472580,140473080,501,"*",6.42074729320456,7.1189345126612,5.01543018564221,2.0338457384356,1.1278348200873e-18,6.71820157395418e-16
"288","11",110526028,110526528,501,"*",6.87734710848004,5.68607749603246,7.52081793280236,-1.80745055187872,1.13402343700407e-18,6.7316103730327e-16
"289","14",24966120,24966620,501,"*",6.62577239352738,7.30245621701032,5.30938330822776,1.93588387654467,1.16990296807975e-18,6.92056303172931e-16
"290","5",157713859,157714359,501,"*",6.43057595347786,4.98441700771093,7.13810319716398,-2.10324893293691,1.27276613095878e-18,7.50308800746381e-16
"291","2",23273721,23274221,501,"*",7.02787287649967,7.6463111591636,5.92251631769034,1.67779223769827,1.2846538887479e-18,7.54714293857609e-16
"292","17",14470946,14471446,501,"*",7.46341690288377,8.07662561215707,6.37520034900087,1.68165482468398,1.3091280794688e-18,7.66458624006259e-16
"293","X",148609593,148610093,501,"*",6.13364643838446,6.915647154805,4.29964799943779,2.54527554339229,1.34335870996561e-18,7.83815420949831e-16
"294","18",63869345,63869845,501,"*",6.23502529958262,6.93178907910501,4.83580951686455,2.02809666924718,1.4090016218873e-18,8.19320065559897e-16
"295","14",25389912,25390412,501,"*",5.33828063673161,6.29128644682711,1.37470716231628,4.31170176955986,1.4172593414279e-18,8.21328211836717e-16
"296","2",13919903,13920403,501,"*",5.45613033184253,6.30819157549397,3.09709857222373,3.08759459845575,1.49661849981873e-18,8.64388194229766e-16
"297","X",31931220,31931720,501,"*",5.64019863094901,6.47048390988637,3.46859028217623,2.82394569728381,1.50887589724009e-18,8.68533352324481e-16
"298","7",91892224,91892724,501,"*",5.84937631228664,3.87980301903817,6.65233170052078,-2.61293950456221,1.72505483570471e-18,9.89637330880555e-16
"299","10",25815198,25815698,501,"*",5.43641277594758,6.27915135166209,3.16096661480412,2.88713099296817,1.94710451025853e-18,1.1132879360026e-15
"300","5",169094725,169095225,501,"*",6.02102160945225,6.76451023249598,4.40299409060894,2.27025947804702,1.9802901982162e-18,1.12848817235549e-15
"301","10",26112449,26112949,501,"*",5.79840570652806,6.58977063714571,3.9056323202737,2.60345608311614,2.18325868986704e-18,1.24001840233319e-15
"302","3",72100635,72101135,501,"*",5.87868264513744,6.64283587167152,4.1495207724367,2.38244606782554,2.23073432460294e-18,1.26278767770023e-15
"303","3",5613089,5613589,501,"*",5.48308961947095,6.32874543998599,3.18206208437389,3.01805018382244,2.24988270570277e-18,1.26942391947701e-15
"304","18",57742986,57743486,501,"*",6.44639274579442,4.96480987201816,7.16176278075811,-2.14185558134681,2.49618072748531e-18,1.40375679213629e-15
"305","14",51597322,51597822,501,"*",6.70480040889882,5.49330930342658,7.35388966738568,-1.82805422480686,2.52714109923155e-18,1.41650815751616e-15
"306","5",181114898,181115398,501,"*",5.3326388166646,6.21348119852387,2.67564677705295,3.15598603778782,2.53624788263027e-18,1.41696688078008e-15
"307","7",35450447,35450947,501,"*",6.68528520095504,5.24798521585551,7.39081399375243,-2.1012640340007,2.72438497205665e-18,1.5171185864914e-15
"308","20",8144735,8145235,501,"*",8.62409003049497,9.14632015658746,7.79741302207859,1.32271103107299,2.9243132825854e-18,1.62316477326051e-15
